tenure_months,monthly_usage,support_tickets,plan,churn
11,36.825085588646964,0,basic,0
36,50.93307429319545,0,basic,0
44,64.54354306003844,0,basic,0
43,65.35420763783878,2,basic,0
16,72.7401031865354,0,enterprise,0
38,71.66683284257657,2,pro,0
52,37.273301273196225,0,pro,0
55,40.49489053672585,0,basic,0
2,72.6049950527371,1,basic,0
46,35.06050028985981,1,basic,0
45,71.57706904307872,0,pro,0
25,52.24488982880325,1,pro,0
57,23.666693620936854,1,basic,0
18,60.10401979100014,1,pro,0
25,55.7138927254738,0,basic,0
10,35.11827723443343,1,basic,0
19,3.3788310147615235,0,basic,0
31,56.82913678941236,1,basic,0
20,60.102434199704,1,pro,0
14,67.71836769938244,1,basic,0
49,59.693068008773395,0,basic,0
14,36.99346463967434,0,pro,0
11,17.899616305706132,0,enterprise,1
53,48.6851532704042,0,basic,0
58,70.58804223109765,1,basic,0
42,49.299716919498046,2,pro,1
30,26.869073319108395,1,pro,0
32,17.758054070526818,0,basic,0
27,0.0,0,basic,0
50,55.04918579047879,0,basic,0
12,60.24267481173928,1,enterprise,0
31,7.939623937242146,0,pro,0
43,39.00680080201335,0,pro,0
24,79.53133376189064,1,pro,0
33,8.606633252143546,2,enterprise,0
41,81.03006514495658,1,enterprise,0
59,74.45417721405119,1,basic,0
36,68.47314534176968,1,pro,0
58,61.25642940940485,0,basic,0
13,,0,basic,0
44,64.11238422588274,1,basic,0
19,84.37632055509914,0,basic,0
17,29.250844457875004,0,basic,0
34,,1,basic,0
18,11.736228388444118,0,pro,0
13,55.939763944989124,0,basic,1
39,71.8674360738846,1,basic,0
55,37.00997131543343,0,basic,0
11,59.91717587904558,0,basic,0
3,55.69982235241651,3,pro,0
20,,1,basic,0
52,66.13291401978606,0,enterprise,0
1,59.86330214620657,0,basic,0
58,38.11454737454593,1,pro,0
29,43.816224976727064,0,pro,0
37,69.21114076492702,3,pro,0
25,54.74282039214351,0,basic,0
13,77.7075845479712,1,basic,0
39,38.85506757852112,0,basic,0
48,70.47380802191853,2,basic,0
9,47.66699464144519,1,basic,0
27,59.71741769872189,2,basic,0
35,17.00612032159792,2,pro,0
43,65.01621068478913,1,basic,0
51,33.28070712999975,0,basic,0
20,74.97024841214555,0,basic,0
51,68.46464481368893,2,basic,0
14,38.700997604210144,0,basic,0
24,80.7758018686643,0,pro,0
57,81.5723639324568,3,basic,0
46,86.22434247791509,1,basic,0
5,76.16193641964877,1,enterprise,0
25,44.41985561321361,1,basic,0
4,80.51096055442694,2,basic,0
25,26.900888135270677,1,basic,0
47,45.323628421548854,1,basic,0
8,58.50624255853427,0,enterprise,0
46,19.75185786473954,1,pro,0
48,75.76717521119332,2,enterprise,0
19,64.26654912362348,0,basic,0
2,49.23912336946096,1,basic,0
23,9.237377376092965,0,basic,1
22,38.50430881452035,1,pro,0
41,67.82378377734584,0,basic,0
56,64.74355656017258,0,basic,0
36,33.84263631682521,0,pro,0
24,25.917053618103047,1,pro,0
39,52.25808919932434,2,basic,0
10,28.553046843713386,0,pro,0
26,19.372430206465317,1,basic,0
26,80.47859030594559,0,basic,0
58,51.7265713612429,1,basic,0
13,58.89073017762058,0,basic,0
9,46.631223046660175,0,basic,0
37,70.61924950826801,2,basic,0
38,70.80777221410938,0,basic,0
9,48.364454357665586,2,enterprise,0
13,42.88742353256738,2,pro,0
27,43.452177462327526,0,basic,0
20,69.41495877860926,0,basic,0
4,54.16636368356574,1,enterprise,0
18,,0,pro,0
21,77.98224675352749,0,basic,0
49,51.98746225134977,0,pro,0
33,61.37349297277026,1,enterprise,0
35,79.86679488068283,2,pro,0
31,61.59373045094238,1,pro,0
20,,0,pro,0
39,49.81103840473184,0,pro,0
32,63.41804505265576,0,enterprise,0
48,69.46252729900044,2,pro,0
28,59.3501828597697,1,basic,0
4,49.70147522045587,1,pro,0
33,48.06967982545814,0,enterprise,0
59,46.0847973324742,1,pro,0
15,56.42220090917383,0,pro,0
15,41.88060879334995,0,pro,0
23,62.49687909206031,1,basic,0
55,42.30063570031088,2,pro,0
28,71.1673413596197,0,basic,0
58,53.711264832038886,1,basic,0
5,38.549645386446436,1,basic,0
57,59.89813100817192,0,basic,0
1,29.84824418978294,2,pro,0
57,110.67648988005531,0,basic,0
36,37.607835585983075,1,basic,0
38,48.543890204842704,0,basic,0
13,79.10608042594421,0,enterprise,0
55,,1,basic,0
48,33.09506500755401,2,basic,0
14,31.913255242924254,0,pro,0
2,73.54535884696705,3,enterprise,0
51,,2,basic,0
14,84.5502735864622,0,enterprise,0
3,63.398130119824984,0,pro,0
38,48.688704008111365,3,basic,0
15,73.55646706281395,1,basic,0
8,51.08831458326163,2,pro,0
59,45.56321732855986,0,basic,0
25,26.13854048337071,0,enterprise,0
26,22.699104779725815,2,pro,0
18,,2,pro,0
17,10.925863711758062,2,basic,0
16,19.918570170459585,0,pro,1
13,20.357649347183788,1,pro,0
14,49.32488622623882,2,basic,0
6,23.060887472056812,2,pro,0
58,46.63498558687094,0,pro,0
49,100.09911645381791,1,pro,0
19,50.53169995673996,1,enterprise,0
37,84.6728674193821,4,pro,0
7,52.865038227851,0,pro,0
52,27.98443865856305,0,basic,0
54,38.54002630002719,0,basic,0
32,,3,basic,0
10,58.11684875278762,0,basic,0
21,62.924206375580454,1,pro,0
44,52.83693100841368,2,basic,0
21,41.4381034699907,1,pro,0
39,33.74167623696906,1,basic,1
58,41.06477373846823,1,pro,0
43,31.58863616782662,1,basic,0
15,33.46614000956976,1,pro,0
46,98.19721952801946,0,pro,0
22,66.75447223118597,1,basic,0
11,28.313781058253042,0,basic,0
51,49.34039521361653,1,pro,0
3,55.632978881107064,2,enterprise,0
27,48.13729161783184,0,basic,0
26,35.48739155692699,1,pro,0
5,55.945333264399444,2,enterprise,0
27,51.49389523726078,0,pro,0
47,58.457386461692714,0,pro,0
14,71.01695995063744,1,enterprise,0
9,37.945691465697294,0,pro,0
48,52.66735686768911,3,pro,0
20,39.31153869594201,1,basic,0
7,31.716888885069423,2,enterprise,0
31,38.11445016344602,2,basic,0
30,52.91745175275992,1,pro,0
52,37.586557772642095,1,basic,0
32,29.83334507334454,0,basic,0
53,34.34853170658588,1,pro,0
1,51.7350985135773,0,basic,0
42,77.01889836713579,0,enterprise,0
48,74.46349148826607,0,basic,0
33,17.794062944109776,1,pro,0
22,42.9164545603283,1,basic,0
33,60.56039405748339,0,enterprise,0
28,40.894387144582225,0,basic,0
6,46.10909284354847,2,enterprise,0
10,30.594822652001216,0,basic,0
34,52.27543858730232,2,basic,0
24,46.513161357498504,0,basic,0
58,32.106983864791474,0,enterprise,0
27,59.52086337603382,1,basic,0
48,69.65871821799479,1,basic,0
36,58.81128142019459,0,pro,0
54,26.69226255838122,0,pro,0
3,54.59258545845255,1,pro,0
37,64.7195821740863,1,pro,0
26,71.30018959892644,0,basic,0
36,73.06091067475799,2,pro,0
29,67.92123508444028,0,pro,0
10,45.767901064991435,2,enterprise,0
57,59.52781646789315,2,basic,0
22,63.17572817142275,2,basic,0
36,51.68642190555112,0,basic,0
11,55.900658081669334,1,basic,0
41,29.239916951377374,4,basic,0
59,55.420227457627995,1,pro,0
26,40.73435369246297,1,basic,0
49,46.524791165342336,1,enterprise,0
30,83.10723254208915,1,pro,0
53,53.89579181435223,0,basic,0
58,55.592630729338744,2,basic,0
29,37.09469465120458,2,pro,0
25,20.21878729442784,0,pro,0
2,25.65117998727677,1,pro,1
59,42.85414741125392,3,basic,0
23,44.946784285904954,0,enterprise,0
36,13.949241574548182,3,basic,0
25,36.20852492307816,1,enterprise,0
55,49.43909723184001,0,basic,0
55,33.311738109881944,1,pro,0
35,41.950137095759565,3,pro,1
39,51.68334537438923,1,pro,0
49,73.38547188215557,0,pro,0
37,56.013358965545876,1,pro,0
49,79.31307155907238,1,basic,0
30,22.21974464475533,0,pro,0
23,74.81700235081786,0,basic,0
46,45.91782909956199,1,basic,1
20,68.94454028787835,1,basic,0
22,88.57691685163849,1,pro,0
56,68.21980819946093,0,enterprise,0
3,57.84541204883584,2,pro,0
20,80.9397455697671,0,basic,0
21,40.05948185783315,0,basic,0
47,70.06718448081307,0,basic,0
53,57.240439189492484,0,basic,0
11,57.164372649422816,1,enterprise,0
47,37.73829747805847,1,basic,0
29,56.20919257333006,0,pro,0
3,56.83646796027539,3,basic,0
23,49.287499513964065,1,pro,0
25,56.21191558345564,3,basic,0
17,22.34462955459492,2,basic,0
28,68.14241843564442,1,pro,0
15,44.74325460159072,1,basic,0
48,54.50227327391797,1,pro,0
57,37.246065392757785,1,enterprise,0
25,42.798372073830194,3,basic,0
40,36.997932154649256,0,pro,0
28,74.38184803746788,2,basic,0
28,33.43663207600933,2,basic,1
9,34.9540005647066,0,basic,0
34,46.22121574576136,1,pro,0
42,25.719768816574742,1,basic,0
50,29.557676421141515,0,basic,0
49,53.76438201601763,1,basic,0
40,55.351105004832164,0,pro,0
44,64.48384064804594,0,pro,0
8,58.422870186983445,1,basic,0
26,32.531894885293696,1,pro,0
13,29.120649995213817,1,pro,0
50,69.92993794578503,3,basic,0
53,6.535006826989459,0,basic,0
17,52.61358031399678,2,basic,1
33,62.960667104703404,0,basic,0
45,72.65724537013077,0,basic,0
35,76.43721787868472,1,basic,0
32,70.77782568866488,3,basic,0
10,87.23242690335624,1,basic,0
59,14.018793485241424,1,pro,0
9,43.82122698690625,3,basic,0
12,56.36696797779883,0,basic,0
13,5.042505382210024,1,basic,0
11,34.60820497847976,0,basic,0
20,72.72709817157019,1,enterprise,0
2,36.5860023268065,1,basic,0
33,69.42838649876185,1,basic,0
19,62.288723057350296,0,pro,0
22,73.11825832820078,3,basic,0
47,66.08474272630673,2,pro,0
40,60.47079381139616,1,pro,0
35,63.28619582639264,2,pro,0
26,32.613463306568775,2,pro,1
59,82.95234937194674,0,basic,0
31,45.370913922915506,0,basic,0
45,34.02699543023295,2,pro,0
57,59.01267552773607,1,basic,0
1,22.56951805759838,0,pro,0
3,91.02625416041234,1,enterprise,0
59,96.95309279746846,2,pro,0
38,73.67456407059473,0,basic,0
24,31.945912307246815,2,pro,0
44,59.345921141072466,1,pro,0
17,55.97448793467725,0,enterprise,0
11,40.1114964276701,1,basic,1
6,44.81441287988312,1,pro,0
51,59.54088458208093,2,pro,0
23,40.899385227669555,0,basic,0
8,50.14528750885929,3,pro,0
13,51.73509271094372,0,basic,0
48,25.988824344499722,1,basic,0
23,44.52445245697254,2,pro,0
12,42.882028878440096,2,pro,0
25,83.32345086687087,0,basic,0
26,54.09197022819407,1,enterprise,0
20,59.652905727513776,0,pro,0
24,56.17555502567896,1,enterprise,0
42,51.380766139930124,1,pro,0
34,53.225787765450306,0,pro,0
20,49.32769537788729,1,basic,0
38,9.985757216256495,1,pro,0
45,52.29699580620998,2,basic,0
3,39.25162821950548,2,basic,0
8,45.683105448111064,0,basic,0
49,32.6349987076474,1,basic,0
4,33.47148206679628,0,pro,0
32,51.67069570518101,1,pro,1
3,42.396787066409416,0,basic,0
55,52.55752434117546,2,pro,0
17,56.088036677582885,1,basic,0
10,51.3259513222733,2,pro,0
26,53.71609482780495,2,pro,0
27,39.75573958096125,3,pro,0
52,47.161014283175845,0,pro,0
57,63.97038609573194,1,basic,0
29,48.01432290397269,1,basic,0
38,63.13251196064174,0,pro,0
44,52.75783533552412,0,basic,0
30,71.61106619922055,2,pro,0
13,32.30701846256579,2,enterprise,0
28,57.034817289313764,0,pro,0
36,68.1821501869056,2,basic,0
54,36.3766010518638,2,enterprise,0
19,54.49352286484752,1,basic,0
1,58.315556281766916,0,pro,0
46,49.099474719914056,1,pro,0
59,69.78096328246048,0,pro,0
9,58.32256270700107,1,basic,0
28,46.78871688763538,4,pro,0
15,67.9918549413955,2,pro,0
49,58.83032899343311,1,basic,0
58,107.08520854621199,0,basic,0
29,20.437016037188094,2,enterprise,0
45,54.53681272835084,0,pro,0
49,50.38543219405464,1,basic,0
43,51.13344152911271,0,basic,0
6,11.583586952365692,1,pro,0
39,52.873549257053554,1,enterprise,0
26,39.79821410696236,0,pro,1
24,64.93867809184817,1,enterprise,0
46,29.223035732139266,1,enterprise,0
26,84.3352621735078,2,basic,1
59,49.73265602162062,1,pro,0
28,40.8955735595006,3,basic,0
31,56.64535310496472,0,basic,0
23,21.772463388717263,0,pro,0
5,29.7729861375254,2,pro,0
1,61.7432094737612,0,pro,0
45,44.009237952031015,1,pro,0
10,51.6715468013689,2,basic,0
39,5.499623679345589,1,pro,0
38,22.820677020103474,0,basic,0
9,16.028443547659066,1,pro,0
21,82.094991432376,1,enterprise,0
13,46.15048870823037,3,enterprise,0
5,74.50768321546062,0,enterprise,0
30,43.716892929808566,0,pro,0
59,69.60365966756412,3,enterprise,0
10,38.19472148508526,1,basic,0
17,39.65808681142703,0,basic,0
55,45.92406917329805,1,basic,0
57,50.37187064392978,1,basic,0
59,8.91549728357483,2,basic,0
1,48.240315352057216,2,pro,0
45,29.66947708450761,1,basic,0
10,34.84338381596533,2,enterprise,0
50,42.65327606766901,1,basic,0
48,40.30479995671727,2,enterprise,0
20,46.89715174450815,1,basic,0
50,69.47547238576942,1,pro,0
7,70.24278912399309,1,basic,0
43,82.78833664028133,1,pro,0
44,35.30919064917592,1,basic,0
47,46.24357038976611,2,basic,0
47,42.55544858197186,2,basic,0
22,39.805000037297006,0,basic,0
41,60.76820050462942,1,pro,0
12,63.526567739175036,0,basic,0
11,46.99268905029443,2,pro,0
38,52.115016027424915,1,enterprise,0
2,73.84998579248142,2,pro,0
29,46.72166015486804,1,pro,0
33,71.30747928844657,1,pro,0
54,50.015425101630356,0,basic,0
9,59.273752484930405,0,basic,0
23,86.63360475991274,1,basic,0
18,39.658974598682235,1,basic,0
15,57.55198496673914,2,basic,0
29,75.29334153777808,0,basic,0
44,53.45003376467113,3,enterprise,0
15,76.95657091028357,1,enterprise,0
25,101.2758004818663,0,basic,0
56,79.105192959708,1,enterprise,0
26,50.08646643454412,1,pro,0
19,,0,enterprise,0
52,55.53096274071427,1,pro,0
34,40.647841019265854,2,basic,0
29,36.417848791679305,3,pro,0
58,65.91158091820058,0,basic,0
54,64.51386558143224,0,basic,0
40,19.173886103333327,1,basic,0
40,41.37259301553042,3,basic,0
23,31.34842097278195,0,basic,0
54,64.53987349986951,0,pro,0
45,59.13134890602129,0,basic,0
14,70.26374742220497,1,basic,0
12,51.17955108938922,0,enterprise,0
28,62.016628874546356,0,pro,0
7,65.51436981624015,2,basic,1
40,50.79468041803145,0,basic,0
3,69.11573973597206,2,pro,1
25,16.232683887780873,1,basic,1
40,71.69357030095291,0,basic,0
39,25.23746904836832,1,pro,0
39,44.43216758473062,0,pro,0
3,56.2905865487499,1,basic,0
40,54.03575153827861,1,basic,0
46,24.14833585302493,1,basic,0
40,51.92233078270871,2,pro,0
53,7.780033379274499,1,basic,0
35,46.23137652060924,0,pro,0
48,41.497512658960034,3,pro,0
56,80.23294342039873,1,pro,0
27,,1,basic,0
28,,1,basic,0
37,36.39213082471578,1,enterprise,0
8,33.54333466091916,0,pro,0
47,49.98997440679218,1,basic,0
15,54.324704656403426,1,basic,0
20,82.01395663040631,2,basic,0
25,24.748324264592565,0,basic,0
54,61.52188503447671,0,basic,0
37,22.423030187967026,3,basic,0
27,44.25297573880583,1,basic,0
22,72.12378768206739,1,enterprise,0
24,73.97689096575806,1,basic,0
26,66.86027568776763,0,enterprise,0
15,38.927241086568344,1,basic,1
18,68.94322114462044,0,basic,0
31,79.97589285361785,1,basic,0
43,23.03758746047476,1,basic,0
35,39.417051348398346,2,basic,0
50,52.03650624411161,1,basic,0
32,55.23585752717389,3,basic,1
20,56.61560370168772,0,basic,0
8,46.38720574834949,0,basic,0
48,37.45165722036442,2,enterprise,0
51,60.78141721895403,0,pro,0
12,36.082990703131124,0,basic,1
44,47.15245679892214,1,pro,0
58,59.74336091004776,0,enterprise,0
11,59.41336121598086,1,basic,0
22,67.80339218547039,0,pro,0
3,68.75879614065855,2,basic,0
40,64.46213955821096,0,basic,0
20,80.67895160236806,0,enterprise,0
36,24.581719422239804,1,basic,0
58,55.07474739470932,0,basic,0
5,55.06774322949516,2,pro,0
3,46.59209317128448,0,enterprise,0
35,50.98001969795619,0,pro,0
6,58.447290161718826,0,basic,0
3,44.445059707039064,1,basic,0
2,91.27023160092318,2,pro,0
29,90.56709817296009,3,basic,0
27,42.00257262765113,0,pro,0
32,71.84211020440002,2,basic,0
26,68.07245570151272,1,pro,0
57,56.153497369038234,2,pro,0
56,47.878677590044646,2,basic,0
11,61.69390885854163,0,pro,0
56,54.69944050295789,0,pro,0
3,41.08156012176328,1,pro,0
26,68.91626581641603,0,basic,0
37,54.97992318828939,1,basic,0
30,73.58425323731232,1,basic,0
19,26.07661096793101,1,basic,0
31,36.18960637837438,2,pro,0
33,,0,enterprise,0
2,43.236078682180384,1,basic,1
16,28.703884299053733,1,pro,0
7,62.54815820400711,0,basic,0
41,70.9556950114669,0,basic,0
27,53.0746146456341,2,pro,0
8,68.85453751530521,4,basic,0
47,37.27750357824729,1,basic,0
31,26.695420174074954,1,basic,0
38,78.06159622443113,1,enterprise,0
46,70.53463064068775,0,basic,0
18,65.37253305382015,0,basic,1
53,44.33735020269992,1,pro,0
7,71.08152233668162,1,basic,0
20,63.01993935260849,1,basic,0
8,102.65746628992807,2,enterprise,0
33,0.0,1,pro,0
8,26.92055024334191,2,basic,0
57,67.70954463524808,1,basic,0
46,65.61971483283108,3,basic,0
9,57.34416437816719,0,basic,0
48,47.3369210310028,0,pro,0
49,37.94925274081223,1,basic,0
8,83.27949536804698,1,basic,0
44,73.33041220624443,1,pro,0
7,57.66956870027916,0,basic,0
57,59.135912340559166,2,pro,0
44,84.44514133588802,0,basic,0
29,31.27429791646756,0,basic,0
4,28.235511170732227,0,basic,0
27,48.65745618638596,0,basic,0
29,30.54084225850952,1,pro,0
33,68.183725904558,1,basic,0
56,64.9158682538544,1,basic,0
22,65.25264652033451,2,basic,1
4,46.375528948843105,0,enterprise,0
4,39.264148946362745,0,enterprise,0
27,59.12029156932813,2,enterprise,0
34,9.686771595456072,0,pro,0
30,20.412866121183516,1,pro,0
24,30.642279930458656,2,pro,0
55,23.204912322561096,3,basic,0
30,50.802660038138974,3,basic,0
49,27.868897821839322,1,basic,0
42,63.62174787563053,0,basic,0
9,48.38821501970719,0,basic,0
24,17.741539851939898,2,pro,0
7,1.6472596349478508,1,pro,0
10,87.02198569663298,1,basic,0
21,56.28904654554218,0,basic,0
50,58.64351095613417,0,basic,0
28,40.29763975153071,1,enterprise,0
56,30.72449720734995,0,basic,0
23,76.47817584452048,1,basic,0
14,26.64668029375867,1,basic,0
42,41.68036281245746,0,basic,0
37,49.896139531911,0,pro,0
29,32.442568937245255,0,enterprise,0
23,39.033114615763836,0,pro,0
12,39.16254896844981,0,enterprise,0
42,39.97075415698787,5,basic,0
8,80.37848193426314,0,enterprise,0
4,50.761511809427006,0,pro,0
3,69.39718335084584,1,basic,0
55,32.34371049867063,0,pro,0
42,38.758293441568014,2,basic,0
51,37.190847028710394,1,pro,0
59,18.377191549429412,1,basic,0
9,49.82028094869209,2,basic,0
42,21.381715932415922,0,basic,0
38,26.324517390850875,0,pro,0
48,49.59857622866583,1,basic,0
20,55.453845589669214,0,basic,0
58,33.820873061254055,1,basic,0
13,52.58857503380128,0,basic,0
51,73.31412860722571,1,pro,0
51,78.39943137320633,1,enterprise,0
29,67.7728976066545,1,enterprise,0
45,43.56001610852442,1,pro,0
50,75.02328065213841,2,enterprise,0
35,44.10373490792724,1,basic,0
52,43.71028872222805,2,pro,0
37,68.93441743324409,0,enterprise,0
26,57.229978356137664,1,pro,0
52,59.812176296234824,0,pro,0
44,33.350857384843025,0,pro,0
21,44.54204178369534,2,pro,0
35,56.26910636508041,0,pro,0
30,60.41641707046112,0,basic,0
45,61.07710282526364,1,pro,0
14,14.671065091565204,2,basic,0
18,94.6208820639512,1,enterprise,0
27,65.98757092014465,0,pro,0
41,33.74297933714164,1,pro,0
11,73.58339635227509,1,enterprise,0
53,47.64340495526567,3,pro,0
21,42.60729465388942,2,pro,0
47,82.93379314618734,1,basic,0
38,28.147132487613597,0,basic,0
50,30.22713868767456,0,pro,0
17,33.08102589868375,0,pro,0
21,38.84485407612554,3,basic,0
39,114.96603376231859,0,pro,0
22,41.473352209194374,0,basic,0
48,30.40344420637481,0,basic,0
12,53.84714054600138,0,pro,0
38,65.3911383587944,1,basic,0
28,75.57600834317304,0,basic,0
28,33.387994392588354,1,pro,0
37,89.61622766282457,1,basic,0
24,54.244373879547275,1,basic,0
17,33.40994075878808,0,pro,0
5,35.1860913159834,2,pro,1
37,60.25674074110738,1,basic,1
46,50.961202777841,2,basic,0
13,42.12281238219382,0,pro,0
57,53.70756035166551,1,basic,0
42,97.31775713326715,0,basic,0
15,79.57077228228141,1,basic,0
26,40.86047129462179,2,basic,0
42,36.523844082644594,1,pro,0
9,70.66269916678215,2,enterprise,0
36,29.499056099834633,1,pro,0
46,13.872447384234228,1,basic,0
48,31.28528657777931,2,basic,0
46,23.957228082380716,0,pro,0
41,20.679955636086248,0,basic,0
22,45.383857478556806,1,basic,0
12,34.12019554367516,0,basic,0
54,43.168407070009565,1,basic,0
8,57.11399697051965,1,pro,0
25,39.31930953992637,1,basic,0
20,20.790005014395234,2,pro,1
49,31.267340280120983,0,enterprise,0
11,66.88554481464354,2,enterprise,0
40,28.216911361641948,1,basic,0
36,27.168296808454716,0,basic,0
18,58.271086487444755,2,basic,0
6,31.124118319812943,1,enterprise,0
6,31.063952806119936,0,pro,0
40,54.878750991091,0,basic,0
2,47.167761249848944,2,enterprise,0
47,38.703157724122306,2,basic,0
21,41.59799905193276,1,pro,0
3,71.42198666033323,0,pro,0
15,56.59800398717787,2,pro,0
53,35.99872246056114,3,enterprise,0
25,41.49006104176644,1,basic,0
49,81.81241928804998,0,pro,0
3,45.50558903109286,0,pro,0
3,57.08987028396217,1,pro,0
15,56.24722242886873,1,pro,0
33,40.007810496601664,0,basic,0
9,53.57414250948544,1,basic,0
2,31.253431197660888,1,basic,0
4,44.95084236942885,0,pro,0
29,73.48924591968452,0,enterprise,0
52,47.0535826574629,0,basic,0
5,81.05772203184043,1,basic,0
14,54.48236808881972,1,enterprise,0
34,60.75044522000595,3,pro,0
40,52.93286197473842,0,enterprise,0
5,32.80351663040112,2,basic,0
53,71.88208011528194,0,basic,0
6,78.78323367891767,1,enterprise,0
44,56.62660326380325,2,basic,0
58,50.69225357897156,1,basic,0
47,45.66151856639378,1,enterprise,0
48,60.50895597998948,3,basic,0
54,71.9609778077034,0,enterprise,0
40,68.65304596089355,0,pro,0
9,55.85255182541605,1,pro,0
47,51.06674451440493,3,basic,0
5,53.37767857217687,1,enterprise,0
13,47.46915430463098,0,enterprise,0
47,29.120778243680512,1,pro,0
7,90.9785576858366,0,enterprise,0
13,34.21594445976531,1,pro,1
20,31.500161079816625,3,basic,0
40,78.98118483120092,2,pro,0
45,60.40288571903691,1,basic,0
36,61.31647397045389,1,pro,0
45,39.87373105745007,1,basic,0
22,50.167390361803676,0,basic,0
43,65.98213523542293,1,basic,0
9,105.76986914081536,2,pro,0
25,61.17893312746619,3,basic,1
7,53.199751916637226,1,pro,0
31,63.80629915378147,1,pro,0
44,51.398506297903204,2,basic,0
44,34.79537837487746,1,basic,0
16,14.705336911339671,0,pro,0
35,60.33336456672205,0,pro,0
53,21.26678467390053,1,basic,0
14,74.16739146085526,1,basic,0
19,39.56213277544563,1,basic,1
28,40.727533430441476,0,pro,0
16,25.962976229113725,0,basic,0
56,28.312082004484882,1,enterprise,0
52,36.49018143083452,2,basic,0
57,55.50629954822166,2,basic,0
58,39.55157869425585,3,basic,0
5,46.073105016911896,0,basic,0
29,38.309626490426936,0,pro,0
8,59.26624095702816,0,basic,0
16,56.893207937486395,0,enterprise,0
4,58.42424896373753,4,enterprise,1
40,28.58398085144506,0,pro,0
30,33.10507353433293,3,pro,0
10,22.749334549441905,1,basic,0
53,62.97416300813493,0,pro,0
33,0.0,0,enterprise,0
31,79.2634819965888,2,pro,0
19,42.762648902235505,1,basic,0
20,35.789347820315086,1,basic,0
22,52.42141613566463,1,pro,0
52,43.426670998652185,0,pro,0
37,41.581365269954816,0,basic,0
15,56.457251411206876,1,basic,0
44,60.58419821887854,0,pro,0
33,38.37024361705877,0,pro,0
22,80.87942008424092,2,pro,0
53,22.571022702834426,0,basic,0
18,65.97326603390287,0,basic,0
52,54.0264687953593,1,basic,0
18,28.3896391107849,1,basic,0
8,66.1054529442224,0,pro,0
17,75.24777233986327,2,enterprise,0
18,17.487045056879666,2,enterprise,0
28,60.83957885177899,0,basic,0
25,47.056778495410406,1,pro,0
45,53.5322513914553,0,basic,0
46,15.583327764367297,0,basic,0
25,61.28762297679542,2,basic,0
41,72.48264044726083,2,enterprise,0
24,54.691447883171904,0,enterprise,0
32,35.42610773111902,0,enterprise,0
26,42.19183732565495,0,pro,0
23,55.474794036592115,2,basic,0
16,45.0614429410292,1,enterprise,0
17,21.805364493778477,2,pro,0
30,25.43110115589091,1,basic,0
35,19.225725531419418,2,enterprise,0
2,49.75389185272085,1,basic,0
48,85.78520747191598,2,basic,0
25,75.5592332378879,1,basic,0
21,44.38653630302391,0,basic,0
16,44.95526626960707,0,pro,0
17,67.75330912771594,2,basic,0
16,62.68043118640974,2,pro,0
1,74.32630140757115,2,basic,0
28,57.906315832223164,1,pro,0
7,41.27544841479663,1,basic,0
16,60.98816192274679,0,pro,0
8,84.28172993057339,1,basic,0
59,54.71229754474897,0,basic,0
26,90.5340383578972,0,pro,0
7,31.898491299961183,1,basic,0
46,43.28909193046713,1,basic,0
6,54.04008898028581,2,pro,0
24,47.3411326256615,2,pro,0
38,67.86692088183703,1,basic,0
9,55.859217856782756,1,enterprise,0
4,62.695845201182664,0,pro,0
10,79.55708008053193,1,pro,0
52,25.752191525029787,0,pro,0
57,43.854334122578756,2,pro,0
42,89.34176012524034,2,basic,0
37,42.818736961758525,2,basic,0
42,28.17730232571378,1,enterprise,0
18,32.69324395448096,2,enterprise,0
59,26.39425662779988,2,pro,0
50,46.35074082653389,3,basic,0
42,54.568007605639025,3,basic,0
56,56.100545403537566,1,basic,0
5,64.52107713715465,0,pro,0
33,46.32021373512321,0,basic,0
56,65.65732186861885,2,basic,0
27,71.61598188939159,0,basic,0
10,21.46831158148146,1,basic,0
23,29.56171137614302,0,pro,0
22,58.71716997782038,1,basic,0
23,25.9016521615741,0,pro,0
25,70.88343584240064,0,basic,0
51,37.375002283832686,0,pro,0
29,36.74401744104992,1,pro,0
43,52.11607137597395,3,basic,0
19,95.89553917950302,1,pro,0
54,26.799623600047518,0,pro,0
11,48.40107410289798,0,enterprise,0
2,34.35696734668753,0,pro,0
18,60.6694288421446,0,basic,0
8,46.362090032143094,0,enterprise,0
16,48.00285772939323,2,basic,0
31,58.45402607819355,2,pro,0
37,44.51877363441676,2,pro,0
35,49.85995101546142,0,enterprise,0
45,,0,pro,0
26,48.49442427394254,0,enterprise,0
37,44.11753377101723,2,pro,0
31,31.704777797426107,1,pro,0
53,57.6239609475339,2,basic,0
54,51.81992617974687,0,pro,0
24,46.41535642266546,0,pro,0
34,36.60764404360054,0,basic,0
12,39.531520642828184,3,basic,0
16,29.865896619203667,0,basic,0
9,84.4988592463456,1,enterprise,0
30,61.697430224870665,0,basic,0
16,89.31129494908814,1,pro,0
18,14.884702933918746,1,basic,0
34,17.463286771750944,1,pro,0
38,55.05867009725897,0,basic,0
3,45.52813156162265,2,pro,0
35,39.91194706161859,2,basic,0
45,37.07182422791996,0,enterprise,0
42,44.0947690444038,1,basic,0
21,0.0,0,pro,0
58,98.03696852544479,0,basic,0
58,42.61589316792761,0,pro,0
30,45.12882604195254,1,basic,0
33,68.21031259989473,2,basic,1
